provider_id,npi,name,specialty,state,zip_code,is_flagged,license_valid,joined_date
c0cb740f-1768-4207-8f48-7e3cce6c66ad,6302319536,"Keith, Williams and Proctor Medical Group",Psychiatry,AR,07562,False,True,2020-05-02
60b698e5-a2a2-45b0-a42d-7ad9e022a20c,4048526590,"Bailey, Richards and Garcia Medical Group",Cardiology,OH,82896,False,True,2019-07-23
192905fb-6949-4514-ba93-9baa76b403cc,9163929940,Kelley-Peck Medical Group,Emergency Medicine,KS,56394,False,True,2021-07-28
bbc52476-b12b-4965-a1d3-d43082016274,6740946197,"Johnson, Lee and Johnson Medical Group",Internal Medicine,MH,86554,False,True,2024-12-09
ae759a11-ad9c-4be3-a55c-2fa84bbdd9d4,3667153763,Gray-Sanchez Medical Group,Psychiatry,OK,08741,False,True,2018-04-28
06be49a2-e5d4-4a7e-8008-52bc7ff30661,5727985448,"Shelton, Davis and Walters Medical Group",Cardiology,NJ,19929,False,True,2023-11-22
727ba58f-8071-4673-813c-416338c876ed,2459696661,Morgan-Knox Medical Group,Emergency Medicine,NV,43952,False,True,2021-05-08
5a3209cf-7ff4-457f-a067-43cef5302ed5,6242230030,"Austin, Gibson and Cook Medical Group",Emergency Medicine,OR,59943,False,True,2018-08-18
dce41533-bb5b-4ee1-9e85-7bb1d14b88af,7182914941,Bailey Group Medical Group,Neurology,SC,73237,False,True,2021-01-28
d9c58d3a-00eb-4d41-9fa8-154418c64adc,6778422755,"Kelly, Perez and Young Medical Group",Oncology,WY,66667,False,True,2019-03-07
e026bf52-339d-4398-957d-94891d42d900,8485336092,Harris-Jensen Medical Group,Neurology,MO,51490,False,True,2018-03-21
378ad184-5e33-4acb-9d8b-8861ff0e06da,8900576455,Cantu and Sons Medical Group,Internal Medicine,MI,16700,False,True,2023-08-02
9abf4588-c452-4973-a4c5-8ba8e2500107,3275691171,Hobbs PLC Medical Group,Oncology,AK,45407,False,True,2018-05-10
cf497fb4-696c-4390-ac63-ac3d8ee39236,1675935257,Perry Group Medical Group,Orthopedics,KS,98819,False,True,2024-12-05
ba88cc25-1746-41c9-a8f7-a5f6f6cee3c8,6289687900,"Lopez, Williams and Mathis Medical Group",Cardiology,MN,05293,False,True,2022-12-17
40de464c-a2f6-449c-bf77-a9bdfd4b1feb,1981152658,"Smith, Perez and Wilson Medical Group",Internal Medicine,IL,61576,False,True,2022-07-14
e4e35a2d-dc0b-44e7-aaea-9c5531f9c8a5,2746462125,"Foster, Michael and Howard Medical Group",Oncology,WI,69373,False,True,2019-08-30
c61b5492-bf3d-4d5d-9b5f-0f03286628af,3782635383,"Peters, Richards and Campbell Medical Group",Neurology,AK,93634,False,True,2023-03-08
b0343a09-449d-410d-91eb-73fc2f2e3ac4,1334190229,Perez PLC Medical Group,Emergency Medicine,DC,86652,False,True,2021-04-02
8392482d-1ea3-4d14-bbf7-70f152c54325,2569406168,Griffin-Ward Medical Group,Cardiology,NM,07046,True,True,2017-06-22
0d273a31-23e7-4ecc-a63f-493b21b6b1b3,8305400925,Sullivan-Simon Medical Group,Emergency Medicine,IA,91724,False,True,2024-02-17
3aeefd15-f234-4e79-9f3f-170f7c775dcb,5589560202,"Orr, Norman and Pineda Medical Group",Oncology,AL,52566,False,True,2016-07-27
14971560-131d-4bfb-b10d-d9ef8fb1a99b,3984165322,Tanner-Turner Medical Group,Internal Medicine,WY,14841,False,True,2018-02-18
ba6a4334-4cb1-41f1-bcd1-7428dfd206fc,6232277685,Martinez-Ward Medical Group,Oncology,NY,63131,True,False,2020-06-21
f80a394e-7022-46a5-8f8f-7fc6ac05e10a,3713081234,"Henderson, Odonnell and Clark Medical Group",Internal Medicine,SD,56725,False,True,2019-01-01
8df667b0-8a4c-47e8-a252-c2f8c0bc9ef8,6007252742,Frazier LLC Medical Group,Psychiatry,KS,12815,False,True,2018-05-30
5141176f-56f1-4bd3-8eef-0d6b9e42d647,4951232618,"Garcia, Mosley and Wood Medical Group",Neurology,AR,43446,False,True,2017-03-23
76ba8809-e544-4c8a-ad63-1bb75b921bdd,7299778982,"Ward, Marshall and Cobb Medical Group",Cardiology,GU,45802,False,True,2021-08-11
2b861cad-323d-4953-8116-7515cd80dbc6,1863405303,Malone Ltd Medical Group,Psychiatry,NC,28760,False,True,2023-01-15
6b9e8487-5fca-44b3-9823-f565a44276b4,7815597593,Smith-Peterson Medical Group,Cardiology,GA,57059,False,True,2018-05-30
1d5ef7e9-ac40-4fe2-be29-5fad394ad318,8639241400,Rowe-Reyes Medical Group,General Practice,OH,62848,False,True,2023-03-11
155ac0c0-9371-4eed-8b2a-8c8eeaf2848d,9764742425,"Rollins, Jones and Parrish Medical Group",Psychiatry,MI,40205,False,True,2017-02-03
c32f4011-e97a-423b-805b-7c74bc14e9fe,7774735408,"Gomez, Austin and Sweeney Medical Group",Internal Medicine,MN,53286,False,True,2022-08-07
8bd5f78a-851c-4dd6-9581-bec3ad427ef1,7551365105,Rosales-Woods Medical Group,Internal Medicine,FL,07320,False,True,2024-08-31
cc2a4b42-4464-4118-8f01-b3b89c9caf4e,7011725584,Evans Inc Medical Group,Emergency Medicine,NV,41409,False,True,2016-12-31
e2a55a49-1f2c-4ce5-baf6-5a2e4df6ebae,0588320438,Melton-Brown Medical Group,Oncology,KY,26568,False,True,2017-03-16
2ae4109e-ed6f-472b-8b7c-76b5d516da70,2456712604,Mccormick-Walker Medical Group,Cardiology,FL,69285,False,True,2020-08-07
3da1acab-188a-4c4a-af90-9b345cedcc0c,5121173256,York PLC Medical Group,General Practice,NY,83388,False,True,2017-01-28
08cecef0-1a2d-4e82-b840-a2fa6d8afaa8,6374262636,Dunn-Miller Medical Group,Psychiatry,MA,12431,False,True,2019-07-12
4462c73c-b06a-44bc-966a-e9c04925638a,5052014749,"Hartman, Salas and Smith Medical Group",Emergency Medicine,TX,99157,False,True,2020-01-28
c13bea33-f4fc-4616-bde3-34aeb492eb1f,4655657604,Armstrong-Smith Medical Group,Emergency Medicine,SD,52561,False,True,2016-05-31
9dd57b86-c459-4c20-9f6f-1797be4f0796,1192290940,Barrett Inc Medical Group,Orthopedics,WI,04174,False,True,2018-06-25
5bc6eff7-1a8b-4753-ba79-8984f0f77928,4431199071,Richard Group Medical Group,Cardiology,NY,83721,False,True,2023-10-10
e05adc56-4566-411b-8161-cebae24fd90f,8791354260,Cole Inc Medical Group,Emergency Medicine,OR,41243,False,True,2021-03-06
e49acef4-4510-4128-85bb-18a962ecd603,3840476972,Baker-Day Medical Group,Internal Medicine,NJ,08507,False,True,2017-10-29
a6c211f0-5eae-4dc0-bf32-bccea4fd9599,5361423741,"Gaines, Byrd and Kaiser Medical Group",Internal Medicine,PR,14760,False,True,2020-12-18
48687b7d-ce83-4036-8e69-d7e45f123d79,9317943256,Holmes PLC Medical Group,Oncology,HI,38274,False,True,2024-03-05
3d3f5089-2449-460f-8922-807613c0cbf2,8319260119,Mitchell Group Medical Group,General Practice,NC,08770,False,True,2023-05-27
04382695-2761-4799-bcae-d26c4bb1b6db,6267612293,"Harper, Williamson and Marsh Medical Group",Neurology,NJ,47348,False,True,2023-01-09
4e29cd1b-2003-473e-8429-30d48ddb2777,3660480000,Johnson-Moreno Medical Group,Orthopedics,MT,16909,False,True,2020-04-21
d87d8a34-82c4-46c9-9831-aa7c6ed9eaf0,9053200299,"Bennett, Fletcher and Grant Medical Group",Psychiatry,NH,96819,False,True,2017-05-12
49db30cf-c73d-46b8-8790-72a6a8781a71,5150940150,Murphy-Owens Medical Group,Orthopedics,DC,74627,False,True,2021-11-23
ea42e4b6-aedb-4f5c-a34d-a8f021d93958,0330260363,Richardson-Jones Medical Group,Orthopedics,VA,42837,False,True,2018-11-07
d3375d1e-df78-4b59-8384-913675d89706,4183494002,Jones and Sons Medical Group,Emergency Medicine,ME,61165,False,True,2021-10-22
08ed236a-653b-4f62-829c-556cc3887c9f,5731532641,Schultz-Payne Medical Group,Oncology,VT,83901,False,True,2019-12-29
0a3c7394-16ef-4c3e-bda5-d3c95cb63d0f,6263803803,Thomas LLC Medical Group,Orthopedics,MT,32420,False,True,2024-05-01
5a850b4b-1405-49e0-9b4b-5840cab4b438,4882500557,Perez and Sons Medical Group,Cardiology,AZ,58501,False,True,2021-03-05
a7f902e5-8c11-48fd-a722-4392a29e3668,9433755302,Gordon-Lloyd Medical Group,Orthopedics,WI,61965,False,True,2020-01-14
2f4a1056-942d-41aa-9d60-d4d3684b373a,4318520492,Sanders-Lee Medical Group,Neurology,WI,33902,False,True,2023-07-25
2dec852e-3e51-4249-8478-94e43081098a,5250657858,Stewart LLC Medical Group,Oncology,MT,99689,False,True,2021-10-06
b90baea8-43e9-4cef-b5ea-647cc827cffd,2210285080,Taylor-Scott Medical Group,General Practice,MP,94365,True,False,2020-08-23
5ace5c8f-7658-46b4-a4ad-aa6f7eaeaf9e,2521790231,"Hall, Bright and Flynn Medical Group",Neurology,GA,03704,False,True,2016-09-21
b12e2364-dff8-4c1d-b106-dc97fa5d259b,1514444414,Martin-Hernandez Medical Group,General Practice,CA,76065,True,True,2017-10-13
68bde9b1-8550-4771-ba33-c0211eaeb2d6,0571555918,Wilson PLC Medical Group,Internal Medicine,PA,31085,False,True,2016-09-06
c757eb2e-06de-45ea-abc5-9d54f800abfc,3173627427,Clark-Todd Medical Group,Oncology,MD,03368,False,True,2023-03-08
7da02b23-8aa4-43c8-a894-19c6ee977a1b,1283068991,"Barr, Buchanan and Clark Medical Group",Orthopedics,MP,22575,False,True,2024-04-15
3dac278c-861e-4e2d-a6a1-6689da54674c,7132466530,Whitaker and Sons Medical Group,Cardiology,GU,05987,False,True,2021-03-19
6c162a05-72a0-4383-ab20-d7c1336bc2e6,6609599247,"Horton, Nguyen and Smith Medical Group",Internal Medicine,NM,20862,False,True,2025-04-10
8475e602-ca32-4563-9a86-e55ab077f051,5463996550,Morris-Oneal Medical Group,Cardiology,IA,20886,False,True,2017-12-01
963d90f7-1ba0-423d-8fde-026a4acd8a26,3803458960,Paul Group Medical Group,Orthopedics,IA,91617,False,True,2019-06-15
103eafff-2279-457c-a806-7282dfc0a6b7,7561080242,Martinez Ltd Medical Group,Cardiology,VI,57084,False,True,2019-03-03
5a04c57c-9294-4ec1-bcaf-0b6a79f983c6,8841876508,Grant Group Medical Group,Cardiology,NM,12558,False,True,2018-08-13
c1c65ceb-f55b-4e52-bcb9-8f4df5b46898,2323888776,Foster-Rhodes Medical Group,Neurology,WV,95332,False,True,2021-12-17
dac00f5f-5bb4-40df-a82d-5069fbd1f90a,1037339614,"Ortiz, Murray and Ramos Medical Group",Psychiatry,NV,99341,False,True,2023-07-17
3d1a5408-cd15-4f4e-ab50-ac97c7b8c8bc,3417964140,West-Anderson Medical Group,Psychiatry,ME,10859,False,True,2019-06-28
56c4e171-9ac4-4364-a663-890aef43ade9,9043885087,Cole Ltd Medical Group,Cardiology,DE,28344,False,True,2017-01-13
fc498eae-8e96-4091-a38e-bb28337438c4,7908613033,"Ferguson, Smith and Perkins Medical Group",Psychiatry,MH,48581,False,True,2016-07-26
737de8f1-5c0a-4e78-99dd-b79304e47946,5260254083,Cunningham Ltd Medical Group,General Practice,IA,81032,False,True,2021-04-27
60d76295-f29f-4e68-b3c9-159fcf3fd6ce,5153918356,Lawson Ltd Medical Group,Psychiatry,OH,66039,False,True,2017-09-11
fec78af6-faf2-4f33-bdff-16f0b4519e85,0577609897,Edwards-Sanders Medical Group,General Practice,MT,54042,False,True,2025-02-06
3d91c470-1e9a-4df1-8d8a-b9601162b535,4924773642,"Woods, Williams and Burton Medical Group",General Practice,FL,98628,False,True,2022-07-28
9c6378e4-9f41-4ae7-87c6-8986b728cfb8,8121718216,Smith-Johnson Medical Group,Internal Medicine,DC,79119,False,True,2023-08-31
446b03d1-599b-421a-b619-24f81ec49214,8183694317,Baird and Sons Medical Group,Neurology,CA,05366,False,True,2021-01-18
f39364cf-9411-424c-bdff-d335d011b64d,5076401018,"Robinson, White and Patel Medical Group",Orthopedics,IL,90701,False,True,2019-09-10
f014d313-5b5f-47a9-819b-f9df76085636,4609370686,"Grant, Bell and Ingram Medical Group",Emergency Medicine,MP,41237,False,True,2021-12-28
306ca4ce-3d6f-40c8-a3c6-3b62821dd2bb,4300910179,"Neal, Watkins and Garcia Medical Group",Emergency Medicine,DE,10160,False,True,2017-06-28
03bbcf32-70d3-46fb-851d-6e61425a70bf,6462519488,"Ward, Henry and Jones Medical Group",Neurology,TN,51531,False,True,2022-06-22
3f204db2-ed40-4a28-b6df-fe5d9cf4a5d3,3614415574,Delacruz-Mckinney Medical Group,Cardiology,UT,19399,False,True,2022-03-01
8e090091-c7c0-4d01-8bf8-ec77e5395b3b,4958698222,"Franklin, Duran and Villa Medical Group",Neurology,MO,43056,False,True,2020-09-05
0a37d491-f2a6-4ac7-ab9a-a6fb587b14b3,9342479566,"Hernandez, Clarke and Villarreal Medical Group",Cardiology,DC,25463,True,True,2021-03-23
fa66c5cd-dd63-4672-89a7-d0b22ac4e3ef,1836719571,Bush Ltd Medical Group,Oncology,FM,18307,False,True,2020-09-02
17c225e1-25ab-45c7-a2a5-19a5554d9b74,0240134616,"Jones, Stanley and Marquez Medical Group",Orthopedics,FL,62746,True,False,2021-09-18
bcd5b1c7-05c9-4502-9d92-398782712db9,5540577638,Davis-Stuart Medical Group,Neurology,CA,70512,False,True,2024-05-21
d4ba91a0-30a0-42aa-a68f-3650aee69daf,9578226205,"Spence, Thomas and Johnson Medical Group",Emergency Medicine,FL,45948,False,True,2020-05-31
1d92dd0d-0b65-4b93-9e8a-c017497fe846,8563448423,"White, Dunn and Mendoza Medical Group",Oncology,MA,58324,False,True,2017-05-25
3bca9be1-baed-4d36-9d94-ff5eeb4d26d8,1138846708,Bryant-Lutz Medical Group,Neurology,VT,55844,False,True,2019-10-18
9eaac99f-4e0a-4667-b4d2-3798e706bcd5,5048577770,Andrade-Phillips Medical Group,Emergency Medicine,HI,71327,False,True,2019-04-27
51c0aabc-af6a-4ea3-9d49-ff5e787cf084,8352222197,Russell and Sons Medical Group,Internal Medicine,OR,86954,False,True,2018-10-17
bb1537c8-3701-4917-80e0-18fd60928d40,0460525265,Choi and Sons Medical Group,Emergency Medicine,WV,92341,False,True,2023-10-16
0fd9573a-41f6-40b8-a328-a7a6b230e4bf,9278713296,"Jones, Gutierrez and Miller Medical Group",Neurology,MA,82957,False,True,2017-03-18
df6ab203-f592-420c-93d6-05935618fb9f,8159473416,Evans LLC Medical Group,Orthopedics,MD,14427,False,True,2024-12-31
f1eea6c4-2473-457e-b213-ca9b2f6f6854,4029810357,Roberts-Avila Medical Group,Emergency Medicine,MS,73184,False,True,2023-07-12
1b00879b-41f3-44b2-af05-ac46970fc02a,8493589714,"Robertson, Schwartz and Palmer Medical Group",Internal Medicine,OK,24428,False,True,2019-09-12
db2ad835-38a2-4ef1-b5a9-0c2c1eebabcd,0789920948,Moses-Johnson Medical Group,Emergency Medicine,AZ,14794,False,True,2018-03-03
df588fd6-0300-4790-8c62-9eab9ede09ce,9861747343,Flowers-Lopez Medical Group,Cardiology,NE,18130,False,True,2020-12-18
cb384b23-e66f-4bea-bde0-3eba747444af,3872790265,Martin and Sons Medical Group,Internal Medicine,FM,90411,False,True,2019-06-06
c079f45b-9c5b-400e-abde-d0da5bda8d3a,7869163973,Jackson Group Medical Group,Emergency Medicine,MP,29431,False,True,2019-11-12
dbd11c50-0d7f-447d-8f4e-e4c94ee48b8e,3889501108,Robinson Inc Medical Group,Emergency Medicine,TX,87835,False,True,2022-05-02
17c1050e-6205-4d89-919a-ca48c9d3e938,4825206619,Thompson-Kemp Medical Group,Neurology,CO,99789,False,True,2023-09-21
da036419-bd4e-4404-a9f9-e7f76554306a,7842029766,Peterson PLC Medical Group,Orthopedics,FL,14965,True,False,2019-02-03
